"author","comment","commentsCount","pageUrl","replyCount","title","type","videoID","voteCount"
"@joymitchell392","I laughed the food out of my mouth 🤣😂🤣😂🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@beenamaharaj9861","Doing a fantastic job","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@Officialblue51","Its making me laugh so hard🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣😁😁😁😁😁","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@kerethat1683","🤣🤣🤣🤣 you made a big mistake when you told Emanualla to !!!!shu 🤣🤣🤣🤣🤣🤣🤣🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@kerethat1683","🤣🤣🤣🤣🤣🤣 everything is smelling 🤣🤣🤣🤣💯💯💯💯♥️♥️♥️♥️","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@kaelahtvshowandlivegaming6855","Anyone  here in 2021👍","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@skarra3796","I miss Denilson","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@briyendimorris44","I hate you emmanuella👹👺👻👽👾🤖😾😼","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@andrewmanig6648","Trump","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@yourdoingtoomuchbuddy","when delison does trappin","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@amitangara1064","Who see that baze 10 is the doctor best caretaker 🤣🤣🤣🤣🤣🤣🤣🚴🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@piarowe2436","2021","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@jtouray29","Emanuella Samuel","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@jtouray29","This funny video is very Denilson igwe very like is clown.","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@semeremanchawi1228","Shu shu men shu","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@semeremanchawi1228","People from usa should see this","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@DeAndreOfficialChannel","7:14 Mark has killed me 😭😂😭😂😭😂💶💴💶💴","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@DeAndreOfficialChannel","6:43 💴💶💴💶💴 🤣🤣🤣🤣 Mark let’s forget about this men thing","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@krisplayz3562","Give a thumbs up if you think this video is funny!","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@niceupdate1946","Who still watching 2021","7978","https://youtu.be/Z1yBM1mheU4","1","Trump (Mark Angel Comedy) (Episode 203)","comment",,"2"
"@greenfield4414","No doubt at all,  Mark Angel did miss this guy Denilson; I really missed him for sure!","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@kenekenechukwu7274","😂🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@monawaramalicol6147","Shu... Shu...😆😆😆😆","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@gzzy2566","🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@kimmytee7264","You know what you shu shu men shu 🤣🤣🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@kimmytee7264","This is trump men shu shu men","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@ayaanali2209","anyone else here in 2021😂😂🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@killerstreet4009","😂😂😂😂😂😂🤣🤣🥲🤣🥲🥲  hahaha","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@lucymogasha7859","I can't breathe  while  laughing😂😂😂!","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"2"
"@priscadwachenuka8870","Im the only one perceiving it","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@greentiper3840","Someone sayed n word on 0:20","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@ramanewilliams4157","🤣🤣🤣🤣🤣🤣🤣🤣","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@black1747","did denilson said the n word","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@naongmansa025","The comments are smelling","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@mvuatavo4468","2021 anyone?...","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@imvuvideo7403","😂😂😂🤛👍","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"1"
"@s3rsoora","0:22 uncle denlison said the n word","7978","https://youtu.be/Z1yBM1mheU4","4","Trump (Mark Angel Comedy) (Episode 203)","comment",,"16"
"@julietkoffa4534","shup   happy new  nouth enjoy","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","comment",,"0"
"@DamoandFDO","we are's","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","reply",,"0"
"@Amiskies_","I mean hes black right","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","reply",,"1"
"@s3rsoora"," @Amiskies_  yes that’s correct but isn’t this a children’s show?","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","reply",,"1"
"@Amiskies_"," @s3rsoora  is a comedy I watched shows with my parents who have more cuss words it’s not gonna affect them in my opinion 💃🏾","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","reply",,"1"
"@Amourlovess","HAHAHAHA😂","7978","https://youtu.be/Z1yBM1mheU4","0","Trump (Mark Angel Comedy) (Episode 203)","reply",,"0"
